age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,jail_length_days,out,class
39,Felony,Caucasian,Male,10,-1.0,1,1,1
42,Felony,Caucasian,Male,0,-1.0,0,0,0
45,Misdemeanor,Caucasian,Male,1,-2.0,1,0,0
25,Felony,African-American,Male,7,-1.0,20,1,1
33,Felony,Caucasian,Male,0,-1.0,5,0,0
25,Misdemeanor,Caucasian,Male,0,-1.0,3,0,0
32,Felony,African-American,Male,5,-10.0,9,0,0
23,Felony,African-American,Male,0,-1.0,3,1,0
39,Misdemeanor,Caucasian,Male,0,-1.0,1,1,0
27,Felony,African-American,Male,12,-1.0,1,1,1
35,Misdemeanor,Caucasian,Female,4,-1.0,1,1,0
38,Misdemeanor,African-American,Female,0,0.0,0,0,0
30,Felony,African-American,Male,4,-10.0,7,0,0
30,Felony,Caucasian,Male,1,-1.0,28,1,0
30,Misdemeanor,Caucasian,Female,0,0.0,0,1,0
26,Felony,African-American,Male,18,-1.0,197,1,1
31,Felony,African-American,Male,2,-1.0,2,0,1
34,Felony,Other,Male,0,-1.0,108,0,0
25,Misdemeanor,African-American,Female,0,-1.0,44,1,0
26,Felony,Caucasian,Female,1,-13.0,8,1,0
38,Felony,African-American,Male,2,0.0,9,1,1
37,Misdemeanor,African-American,Female,0,-1.0,0,0,0
34,Misdemeanor,Caucasian,Male,3,-1.0,0,1,0
38,Felony,Hispanic,Female,0,-1.0,25,0,0
31,Misdemeanor,African-American,Female,0,-1.0,2,1,0
29,Misdemeanor,Caucasian,Female,0,0.0,0,0,0
20,Felony,Caucasian,Male,1,28.0,15,1,1
22,Felony,African-American,Male,0,-1.0,1,0,0
51,Misdemeanor,Hispanic,Female,0,-3.0,0,0,0
24,Misdemeanor,African-American,Male,2,-1.0,0,0,1
47,Felony,African-American,Male,0,-1.0,1,1,1
36,Felony,African-American,Female,1,-1.0,6,1,1
21,Misdemeanor,African-American,Male,1,-1.0,1,0,0
25,Misdemeanor,African-American,Male,3,-1.0,80,1,1
23,Felony,African-American,Male,5,-1.0,4,1,1
23,Misdemeanor,Other,Male,0,-1.0,0,0,0
24,Misdemeanor,Caucasian,Female,0,-1.0,0,1,0
35,Felony,Caucasian,Male,2,-1.0,2,0,1
23,Misdemeanor,Hispanic,Female,0,-2.0,0,0,0
19,Misdemeanor,African-American,Female,0,-1.0,1,0,1
32,Felony,Caucasian,Male,0,-1.0,5,0,1
39,Misdemeanor,Caucasian,Female,0,-3.0,0,0,1
30,Felony,African-American,Male,12,0.0,9,1,1
33,Felony,African-American,Male,2,-1.0,258,1,0
36,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0
29,Felony,African-American,Male,8,-1.0,2,1,1
40,Felony,Caucasian,Female,0,0.0,0,0,0
53,Felony,African-American,Male,4,-4.0,1,1,0
28,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0
38,Misdemeanor,Hispanic,Male,2,0.0,29,0,0
27,Felony,African-American,Male,9,-1.0,1,1,1
55,Felony,Caucasian,Male,0,-1.0,0,0,0
22,Misdemeanor,African-American,Male,1,-1.0,1,1,0
34,Felony,African-American,Female,1,-1.0,2,0,0
55,Misdemeanor,Caucasian,Male,1,-17.0,4,0,0
24,Felony,Hispanic,Male,2,0.0,91,1,1
47,Misdemeanor,African-American,Female,21,-1.0,21,1,1
41,Misdemeanor,Other,Male,0,0.0,0,0,0
41,Felony,Hispanic,Male,0,-2.0,0,0,0
61,Felony,African-American,Male,12,-1.0,241,0,0
57,Felony,African-American,Male,3,0.0,1,0,0
38,Misdemeanor,Caucasian,Female,2,-1.0,0,0,0
25,Felony,Caucasian,Male,13,-1.0,5,0,1
23,Felony,African-American,Male,0,-1.0,0,0,1
23,Felony,Caucasian,Male,3,-1.0,9,1,0
20,Felony,African-American,Male,0,-1.0,0,0,0
44,Felony,Caucasian,Male,1,-1.0,1,1,0
38,Misdemeanor,Caucasian,Female,1,-23.0,1,0,0
56,Felony,African-American,Male,5,-1.0,597,0,1
43,Felony,Caucasian,Male,2,0.0,5,0,1
22,Felony,African-American,Male,0,-1.0,149,0,1
32,Felony,Other,Male,0,-1.0,1,0,0
29,Felony,African-American,Male,0,0.0,1,1,0
22,Felony,African-American,Male,1,0.0,103,1,1
23,Felony,African-American,Male,3,-1.0,44,1,1
24,Felony,Caucasian,Male,1,-23.0,2,0,0
45,Misdemeanor,Other,Male,0,0.0,-1,0,0
21,Felony,African-American,Male,2,-1.0,1,1,0
29,Misdemeanor,African-American,Female,0,0.0,1,0,0
51,Misdemeanor,Caucasian,Female,0,-1.0,1,0,1
36,Misdemeanor,Hispanic,Male,2,-1.0,1,0,1
25,Felony,African-American,Male,1,0.0,0,0,0
46,Felony,Hispanic,Male,13,-1.0,141,0,0
62,Felony,African-American,Male,22,0.0,33,1,1
25,Felony,African-American,Male,0,-1.0,0,0,1
27,Felony,Caucasian,Male,2,-1.0,1,0,0
22,Felony,Caucasian,Female,3,-1.0,2,1,1
37,Felony,Hispanic,Male,1,-1.0,2,0,0
21,Felony,Caucasian,Male,0,-1.0,1,0,1
39,Felony,Caucasian,Female,2,-1.0,0,1,1
43,Felony,African-American,Male,8,-1.0,1,0,1
22,Misdemeanor,African-American,Male,0,0.0,0,1,1
28,Felony,African-American,Female,4,-1.0,2,1,0
43,Felony,Caucasian,Male,0,-1.0,0,1,1
27,Felony,Caucasian,Male,7,-1.0,0,1,1
27,Felony,Other,Male,0,-1.0,54,0,1
31,Felony,Caucasian,Male,1,-1.0,1,0,1
28,Misdemeanor,African-American,Female,0,0.0,0,0,0
58,Misdemeanor,Caucasian,Male,3,-4.0,0,0,0
22,Felony,Caucasian,Male,0,-1.0,6,0,1
31,Felony,African-American,Male,5,-1.0,2,0,1
33,Felony,African-American,Male,0,0.0,40,0,0
26,Misdemeanor,African-American,Male,6,0.0,1,1,1
23,Misdemeanor,African-American,Female,1,0.0,-1,1,0
32,Felony,Caucasian,Male,11,-1.0,141,1,0
22,Felony,Caucasian,Male,0,0.0,1,1,0
35,Felony,African-American,Female,2,-1.0,1,0,0
47,Felony,Caucasian,Male,1,0.0,81,1,1
35,Felony,Hispanic,Male,2,-14.0,13,0,0
29,Felony,African-American,Male,17,-1.0,1,1,1
54,Misdemeanor,Caucasian,Female,1,-7.0,4,0,0
29,Felony,Caucasian,Male,0,-1.0,89,1,0
28,Misdemeanor,Other,Female,0,-1.0,0,0,1
51,Felony,African-American,Male,17,-2.0,0,1,1
36,Misdemeanor,African-American,Female,0,0.0,0,1,0
35,Misdemeanor,Caucasian,Male,3,-1.0,9,0,1
20,Felony,African-American,Male,1,-1.0,1,0,1
25,Felony,African-American,Male,0,0.0,2,1,0
29,Misdemeanor,African-American,Male,2,-1.0,1,1,0
31,Felony,Hispanic,Male,0,0.0,-1,1,1
39,Misdemeanor,Caucasian,Male,0,0.0,0,0,0
30,Felony,African-American,Male,1,-1.0,132,0,1
23,Felony,African-American,Female,0,0.0,0,1,0
23,Felony,African-American,Female,1,-1.0,0,0,0
37,Misdemeanor,Hispanic,Female,0,-3.0,0,0,0
30,Felony,African-American,Male,21,0.0,0,1,1
33,Felony,African-American,Male,18,-1.0,0,1,1
20,Misdemeanor,Hispanic,Male,0,-2.0,0,0,1
30,Felony,African-American,Male,9,-1.0,8,1,1
23,Felony,African-American,Male,1,-1.0,35,1,0
27,Felony,African-American,Female,0,-2.0,0,0,1
38,Misdemeanor,African-American,Male,10,-1.0,0,1,0
42,Felony,African-American,Male,1,-1.0,1,0,0
31,Felony,African-American,Male,0,-1.0,0,0,0
23,Felony,African-American,Male,2,-1.0,6,1,1
31,Felony,Caucasian,Male,1,-1.0,39,0,1
43,Misdemeanor,African-American,Male,1,-1.0,5,1,1
39,Felony,Caucasian,Male,0,-1.0,5,0,0
31,Misdemeanor,African-American,Male,0,-1.0,3,0,0
22,Felony,Caucasian,Male,3,-1.0,142,1,1
33,Felony,African-American,Female,0,0.0,2,0,0
23,Felony,African-American,Male,1,-1.0,120,1,1
29,Felony,Caucasian,Female,0,-1.0,28,0,0
62,Felony,Caucasian,Male,2,-4.0,3,0,0
56,Felony,African-American,Female,1,-24.0,0,0,1
24,Felony,African-American,Female,4,-1.0,2,0,1
44,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0
22,Felony,African-American,Male,2,-1.0,1,1,1
28,Felony,African-American,Female,4,-1.0,2,1,1
30,Felony,African-American,Male,0,0.0,0,1,0
32,Misdemeanor,Caucasian,Male,1,0.0,0,0,1
51,Felony,Caucasian,Male,3,-1.0,16,1,0
21,Felony,African-American,Male,0,-1.0,2,1,0
21,Felony,African-American,Male,2,-1.0,18,1,1
27,Felony,African-American,Male,3,-1.0,9,1,1
28,Felony,Hispanic,Male,0,0.0,0,0,0
31,Felony,African-American,Female,0,-1.0,2,0,0
33,Misdemeanor,African-American,Male,0,-1.0,1,1,1
49,Felony,Caucasian,Female,2,-1.0,0,0,0
41,Felony,Other,Female,2,-1.0,15,0,0
20,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0
31,Felony,African-American,Male,10,-1.0,181,1,1
25,Felony,African-American,Male,5,-1.0,49,1,1
23,Felony,African-American,Male,4,0.0,192,1,1
26,Misdemeanor,Caucasian,Male,0,-1.0,2,0,0
45,Felony,Asian,Female,6,-1.0,1,0,1
28,Misdemeanor,Caucasian,Male,1,0.0,1,0,0
28,Felony,African-American,Female,13,-1.0,32,1,1
39,Felony,Caucasian,Male,0,-3.0,2,0,1
59,Felony,Hispanic,Male,1,-2.0,1,0,1
52,Misdemeanor,African-American,Male,4,-5.0,4,0,0
36,Misdemeanor,Hispanic,Male,1,-1.0,3,1,0
30,Felony,African-American,Male,2,-1.0,1,0,1
21,Misdemeanor,African-American,Female,0,-1.0,0,1,1
25,Misdemeanor,African-American,Male,2,0.0,4,0,1
22,Felony,African-American,Male,0,0.0,-1,0,0
61,Misdemeanor,African-American,Male,20,-1.0,30,0,1
24,Felony,Caucasian,Male,2,-1.0,32,1,0
26,Felony,Caucasian,Female,2,22.0,0,1,1
34,Felony,African-American,Female,6,-1.0,0,0,0
45,Misdemeanor,African-American,Male,12,-1.0,3,1,1
54,Felony,African-American,Male,4,0.0,1,0,1
51,Misdemeanor,African-American,Male,8,-1.0,25,1,0
28,Felony,African-American,Male,0,-1.0,0,0,0
23,Felony,Caucasian,Male,0,0.0,1,0,0
30,Felony,Caucasian,Male,0,-1.0,1,0,1
25,Misdemeanor,African-American,Male,0,0.0,1,0,1
25,Felony,Caucasian,Male,2,-1.0,9,1,0
28,Felony,Caucasian,Male,2,-1.0,0,1,0
32,Misdemeanor,African-American,Female,0,0.0,-1,0,1
35,Felony,African-American,Male,7,-1.0,28,0,0
49,Misdemeanor,African-American,Male,0,-1.0,4,0,1
36,Felony,Caucasian,Male,5,-1.0,0,0,1
33,Misdemeanor,African-American,Male,16,0.0,33,1,1
30,Felony,Other,Male,1,-1.0,1,0,0
58,Misdemeanor,Caucasian,Female,1,-3.0,-1,0,0
22,Felony,African-American,Male,2,0.0,13,1,1
28,Felony,Caucasian,Male,2,3.0,2,0,1
28,Misdemeanor,Hispanic,Male,0,0.0,0,0,1
26,Felony,African-American,Male,6,-1.0,4,1,1
36,Felony,Caucasian,Female,3,-2.0,1,0,1
23,Felony,Caucasian,Male,0,0.0,1,1,0
22,Felony,African-American,Male,0,0.0,1,1,1
26,Felony,African-American,Male,0,-1.0,1,0,0
25,Felony,African-American,Male,1,0.0,0,1,0
40,Misdemeanor,Native American,Male,2,-1.0,1,1,0
28,Misdemeanor,African-American,Male,0,-1.0,0,0,1
56,Felony,African-American,Male,1,-1.0,1,0,0
36,Felony,African-American,Male,0,-1.0,280,0,0
51,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0
35,Felony,African-American,Female,9,-1.0,173,1,0
24,Misdemeanor,Caucasian,Male,0,-1.0,0,1,1
27,Misdemeanor,African-American,Male,6,-1.0,1,0,1
22,Felony,Caucasian,Male,2,0.0,1,1,1
23,Misdemeanor,Caucasian,Female,4,-1.0,133,1,1
27,Misdemeanor,Caucasian,Female,0,0.0,-1,0,1
31,Felony,African-American,Male,8,-1.0,0,1,1
25,Felony,Caucasian,Male,3,-1.0,7,1,0
52,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0
35,Felony,Hispanic,Male,0,-1.0,0,1,0
24,Felony,Caucasian,Female,0,-3.0,0,1,0
57,Felony,Other,Male,0,0.0,6,0,0
38,Felony,Caucasian,Male,2,-1.0,1,0,0
26,Misdemeanor,Hispanic,Male,1,-2.0,1,1,0
20,Felony,African-American,Male,3,-1.0,21,1,1
34,Felony,African-American,Male,2,-1.0,1,0,0
25,Misdemeanor,African-American,Male,11,-1.0,29,1,1
24,Felony,Caucasian,Female,0,-1.0,0,1,0
49,Misdemeanor,Caucasian,Male,4,0.0,17,1,1
27,Felony,African-American,Male,15,-1.0,30,1,1
28,Felony,African-American,Male,10,-20.0,20,1,1
55,Felony,Caucasian,Male,0,-1.0,0,1,0
47,Misdemeanor,Caucasian,Male,3,-1.0,12,0,1
55,Misdemeanor,African-American,Male,10,-1.0,4,1,1
22,Felony,African-American,Male,0,-1.0,1,0,1
32,Felony,African-American,Male,9,-1.0,111,1,1
55,Felony,Caucasian,Male,0,-1.0,0,0,1
23,Misdemeanor,African-American,Male,3,0.0,6,1,0
54,Felony,Caucasian,Male,2,-29.0,29,0,1
40,Felony,Asian,Male,0,-1.0,19,0,0
27,Misdemeanor,African-American,Male,0,-1.0,1,0,1
29,Felony,African-American,Female,5,0.0,1,1,1
45,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0
25,Misdemeanor,Other,Male,2,-1.0,64,1,0
40,Felony,Caucasian,Male,4,-1.0,33,0,1
38,Felony,African-American,Male,7,-1.0,6,0,1
26,Felony,African-American,Male,3,0.0,13,1,1
37,Felony,African-American,Female,0,-1.0,1,0,0
41,Felony,Caucasian,Male,1,-1.0,1,0,0
33,Felony,Other,Female,0,-1.0,0,0,0
57,Felony,African-American,Male,1,-1.0,1,0,0
34,Misdemeanor,African-American,Male,3,-1.0,1,1,0
29,Felony,African-American,Male,1,-1.0,1,0,1
45,Felony,Hispanic,Male,8,0.0,1,1,0
22,Felony,Caucasian,Male,1,-8.0,8,0,1
22,Misdemeanor,African-American,Female,0,-1.0,0,1,1
21,Misdemeanor,African-American,Male,0,-1.0,45,0,0
56,Misdemeanor,Caucasian,Male,1,-1.0,1,0,0
48,Felony,African-American,Male,4,-1.0,0,0,0
27,Misdemeanor,Hispanic,Male,1,-1.0,1,0,0
27,Felony,Caucasian,Male,2,-1.0,6,1,1
34,Felony,Hispanic,Male,1,-1.0,4,0,0
23,Felony,African-American,Male,5,0.0,1,1,1
47,Felony,African-American,Male,3,0.0,11,1,1
33,Misdemeanor,African-American,Male,6,-1.0,1,0,1
58,Felony,Caucasian,Male,1,-1.0,1,0,0
33,Felony,African-American,Female,1,-3.0,0,1,0
40,Misdemeanor,African-American,Female,2,-1.0,100,1,0
22,Felony,Caucasian,Male,0,0.0,0,1,1
39,Felony,Caucasian,Male,2,-1.0,8,0,0
35,Felony,Caucasian,Male,1,0.0,0,0,0
22,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0
43,Felony,African-American,Male,7,-1.0,1,1,1
37,Misdemeanor,Hispanic,Male,4,-1.0,0,0,0
26,Felony,African-American,Male,2,-1.0,0,1,1
60,Felony,Hispanic,Male,0,-1.0,0,0,0
39,Felony,Caucasian,Female,1,-1.0,7,0,0
36,Misdemeanor,African-American,Male,16,-1.0,1,1,1
21,Misdemeanor,Caucasian,Male,0,-1.0,0,0,1
28,Felony,Hispanic,Female,1,-1.0,1,0,1
70,Felony,Other,Female,0,-1.0,0,0,0
53,Felony,African-American,Male,6,-1.0,0,0,1
37,Felony,Caucasian,Male,0,-5.0,0,1,0
21,Felony,African-American,Male,1,-1.0,2,1,1
28,Felony,African-American,Male,1,-1.0,0,1,0
21,Felony,African-American,Male,1,-1.0,156,1,0
56,Felony,African-American,Male,0,-1.0,5,0,0
30,Misdemeanor,Caucasian,Male,3,-1.0,1,0,0
27,Felony,Caucasian,Male,0,-1.0,47,1,1
37,Felony,Hispanic,Male,6,-1.0,1,0,1
27,Felony,African-American,Male,1,-1.0,1,1,0
41,Misdemeanor,African-American,Male,7,0.0,1,1,1
30,Misdemeanor,African-American,Female,7,-1.0,0,0,1
32,Felony,African-American,Male,7,-1.0,0,1,1
32,Felony,African-American,Male,3,-1.0,0,0,0
34,Felony,Caucasian,Female,5,-22.0,0,1,1
46,Felony,African-American,Male,3,-1.0,1,0,0
24,Felony,African-American,Male,1,-1.0,0,0,1
32,Felony,African-American,Male,7,-1.0,51,1,1
43,Felony,Caucasian,Male,6,-1.0,9,0,1
50,Felony,Caucasian,Male,3,-1.0,11,0,0
30,Felony,Caucasian,Male,4,0.0,96,0,1
37,Misdemeanor,African-American,Male,3,-1.0,0,1,0
37,Felony,Hispanic,Male,1,0.0,1,1,0
40,Misdemeanor,Caucasian,Male,3,0.0,40,0,0
53,Misdemeanor,Caucasian,Female,0,0.0,0,0,0
31,Misdemeanor,Other,Male,6,-1.0,1,0,1
33,Misdemeanor,African-American,Male,4,-1.0,1,0,0
22,Misdemeanor,African-American,Female,0,-1.0,1,0,0
27,Misdemeanor,African-American,Male,2,-1.0,0,0,1
25,Misdemeanor,African-American,Male,5,-1.0,3,1,1
24,Felony,Caucasian,Male,2,-1.0,1,0,0
24,Felony,African-American,Female,2,0.0,3,1,1
26,Felony,African-American,Female,1,0.0,2,1,0
26,Felony,African-American,Female,3,-1.0,0,1,1
20,Felony,Caucasian,Male,0,-1.0,1,0,1
27,Misdemeanor,African-American,Male,4,0.0,-1,1,1
24,Felony,Caucasian,Male,1,-1.0,1,0,1
26,Felony,African-American,Male,8,0.0,1,1,1
26,Misdemeanor,Caucasian,Male,5,-1.0,5,1,0
54,Felony,Hispanic,Male,0,-1.0,1,0,1
64,Misdemeanor,African-American,Male,13,-28.0,1,1,0
24,Felony,Caucasian,Male,0,-1.0,1,0,0
57,Misdemeanor,Caucasian,Female,0,-5.0,0,0,0
46,Misdemeanor,Caucasian,Female,0,-1.0,1,0,0
56,Felony,African-American,Male,16,-1.0,0,1,0
39,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0
68,Misdemeanor,Caucasian,Male,4,-1.0,11,0,0
28,Misdemeanor,African-American,Male,1,-1.0,1,0,1
39,Misdemeanor,African-American,Male,19,-1.0,0,1,1
38,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0
25,Misdemeanor,African-American,Female,3,-23.0,1,1,0
25,Felony,Caucasian,Male,2,0.0,0,1,0
21,Felony,African-American,Male,3,-1.0,9,1,1
31,Felony,Caucasian,Male,2,0.0,16,1,0
33,Felony,African-American,Male,3,-1.0,7,1,1
26,Felony,African-American,Male,20,0.0,43,1,1
35,Felony,African-American,Female,13,0.0,2,1,0
34,Misdemeanor,African-American,Male,19,-1.0,1,1,0
41,Felony,Other,Male,31,0.0,242,1,1
57,Misdemeanor,Other,Male,0,-1.0,0,0,0
42,Felony,African-American,Female,1,-1.0,0,0,0
26,Felony,African-American,Male,9,-1.0,2,1,1
36,Felony,African-American,Male,2,-1.0,2,1,1
41,Felony,African-American,Male,24,-1.0,1,1,1
27,Felony,Caucasian,Male,0,-1.0,1,0,0
58,Felony,Other,Female,0,-1.0,1,0,1
45,Felony,Caucasian,Male,3,-23.0,0,0,1
34,Felony,Caucasian,Male,5,0.0,1,0,1
50,Misdemeanor,Hispanic,Male,0,0.0,0,0,0
25,Felony,Caucasian,Male,6,0.0,0,1,1
24,Misdemeanor,African-American,Male,2,-1.0,1,1,1
27,Felony,African-American,Male,2,-1.0,83,1,0
30,Misdemeanor,Caucasian,Male,2,0.0,0,0,1
22,Felony,Caucasian,Male,3,-1.0,1,1,1
27,Felony,African-American,Male,0,-1.0,0,1,0
20,Felony,Other,Male,0,-1.0,1,0,1
41,Felony,African-American,Male,19,29.0,48,1,1
30,Felony,Caucasian,Male,0,-1.0,0,0,0
24,Felony,African-American,Male,3,-1.0,75,1,1
39,Misdemeanor,African-American,Male,0,-1.0,1,0,1
32,Felony,African-American,Female,3,-1.0,0,0,1
29,Felony,Caucasian,Female,0,-1.0,343,1,1
37,Felony,Other,Male,0,-1.0,0,0,1
26,Felony,African-American,Male,24,0.0,0,1,1
24,Felony,African-American,Male,2,0.0,1,1,1
30,Felony,Other,Male,2,-1.0,1,0,0
20,Felony,African-American,Male,4,14.0,376,1,1
25,Misdemeanor,African-American,Male,1,-1.0,0,1,1
31,Felony,Caucasian,Female,0,-1.0,0,0,1
25,Misdemeanor,African-American,Male,0,0.0,-1,1,1
41,Felony,Caucasian,Male,0,-1.0,1,0,1
25,Felony,Caucasian,Male,0,-1.0,1,0,0
25,Felony,African-American,Male,2,-1.0,1,1,1
22,Felony,African-American,Male,1,0.0,0,0,1
25,Felony,African-American,Female,0,-1.0,5,1,0
38,Misdemeanor,African-American,Male,0,0.0,1,0,0
40,Felony,Hispanic,Male,0,0.0,64,1,0
49,Misdemeanor,Caucasian,Female,4,-1.0,3,0,0
35,Misdemeanor,Caucasian,Female,2,-3.0,1,0,0
21,Misdemeanor,Native American,Male,0,-1.0,1,1,1
25,Felony,Other,Male,0,-1.0,1,0,0
21,Felony,Caucasian,Male,1,-1.0,0,0,0
24,Misdemeanor,African-American,Female,11,-1.0,77,1,1
28,Felony,Caucasian,Male,3,-1.0,50,0,0
34,Felony,African-American,Male,4,-1.0,0,1,1
57,Misdemeanor,African-American,Male,8,-1.0,5,1,1
40,Felony,African-American,Male,15,-1.0,72,1,1
22,Misdemeanor,African-American,Male,2,-1.0,1,0,1
37,Misdemeanor,African-American,Male,3,-1.0,0,1,1
43,Felony,African-American,Female,0,0.0,-1,1,0
26,Felony,African-American,Male,5,0.0,0,1,1
24,Felony,Caucasian,Male,2,-1.0,1,0,1
56,Felony,Caucasian,Male,1,-2.0,0,0,1
23,Felony,African-American,Male,2,-1.0,2,1,1
43,Felony,Caucasian,Male,12,-1.0,52,1,0
32,Misdemeanor,Asian,Male,0,-1.0,1,0,0
21,Felony,African-American,Male,0,-1.0,1,1,1
51,Felony,African-American,Male,2,-1.0,24,0,0
20,Misdemeanor,African-American,Male,0,-1.0,11,1,1
42,Felony,African-American,Male,17,-1.0,32,1,1
58,Misdemeanor,Hispanic,Male,1,-2.0,2,0,0
28,Felony,Other,Female,1,0.0,0,0,0
30,Misdemeanor,African-American,Female,2,-1.0,0,0,0
28,Misdemeanor,Caucasian,Male,4,-1.0,1,1,1
24,Misdemeanor,Caucasian,Female,9,-1.0,8,1,1
22,Felony,African-American,Male,1,0.0,38,1,1
50,Felony,Caucasian,Male,1,-1.0,1,0,0
30,Misdemeanor,African-American,Male,5,-1.0,1,1,1
28,Felony,Caucasian,Male,0,-1.0,0,0,1
21,Felony,African-American,Male,3,-1.0,0,1,1
26,Misdemeanor,Hispanic,Male,2,0.0,-1,0,0
51,Felony,Caucasian,Female,0,-1.0,1,1,0
21,Felony,African-American,Male,1,0.0,3,1,0
29,Felony,Caucasian,Male,0,-1.0,1,0,1
43,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0
22,Felony,African-American,Male,1,0.0,1,0,0
52,Felony,African-American,Male,0,-1.0,4,1,1
36,Felony,African-American,Male,0,0.0,0,0,0
24,Felony,African-American,Male,0,-1.0,0,0,0
26,Felony,African-American,Male,5,-1.0,1,1,0
27,Misdemeanor,African-American,Male,8,0.0,0,1,1
19,Misdemeanor,Caucasian,Male,0,-2.0,2,1,1
26,Felony,Caucasian,Male,2,0.0,-1,1,0
29,Felony,African-American,Female,0,-3.0,0,0,0
29,Felony,Caucasian,Female,20,11.0,56,1,1
38,Felony,African-American,Male,1,-1.0,77,0,1
34,Felony,African-American,Male,5,0.0,0,1,0
23,Felony,Other,Male,2,-1.0,1,0,1
26,Felony,Other,Male,0,-1.0,0,1,1
29,Misdemeanor,African-American,Female,1,-1.0,0,0,0
24,Felony,African-American,Male,1,0.0,0,1,1
31,Felony,Hispanic,Male,1,-1.0,17,1,1
50,Felony,Caucasian,Male,0,-1.0,0,0,0
24,Misdemeanor,African-American,Female,0,-1.0,0,1,1
31,Felony,African-American,Female,0,0.0,-1,0,0
36,Felony,African-American,Male,13,-1.0,2,1,1
32,Misdemeanor,African-American,Male,13,-1.0,38,1,1
42,Misdemeanor,African-American,Male,1,-17.0,17,0,1
22,Felony,African-American,Male,0,-1.0,1,1,0
26,Felony,African-American,Male,5,-1.0,27,1,1
26,Felony,African-American,Male,10,-1.0,1,1,1
30,Misdemeanor,Hispanic,Male,3,-1.0,2,1,1
53,Misdemeanor,Caucasian,Male,3,-2.0,2,0,1
23,Felony,African-American,Male,2,-2.0,2,1,1
22,Felony,Caucasian,Male,0,-1.0,1,0,0
27,Misdemeanor,Caucasian,Male,0,0.0,1,0,0
21,Misdemeanor,Other,Female,0,-1.0,0,0,0
42,Felony,Caucasian,Male,2,-1.0,1,1,1
31,Felony,African-American,Male,4,0.0,4,1,1
80,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0
68,Misdemeanor,African-American,Male,6,-1.0,2,0,0
23,Felony,African-American,Male,1,0.0,2,1,0
36,Felony,African-American,Male,4,-4.0,2,1,1
24,Felony,Caucasian,Male,0,-1.0,15,1,0
21,Felony,Caucasian,Male,0,-1.0,1,1,1
26,Misdemeanor,African-American,Male,3,0.0,1,0,1
30,Felony,African-American,Female,8,-1.0,45,1,1
36,Felony,Caucasian,Male,1,-1.0,0,1,0
21,Felony,African-American,Male,0,-1.0,34,1,1
31,Misdemeanor,African-American,Female,1,-1.0,0,1,0
20,Felony,African-American,Female,0,-1.0,2,1,1
49,Misdemeanor,Caucasian,Male,4,-8.0,4,1,1
24,Felony,Caucasian,Male,0,0.0,2,1,0
20,Felony,African-American,Male,0,-1.0,0,1,1
44,Misdemeanor,Caucasian,Male,1,-22.0,1,0,1
25,Felony,African-American,Female,1,-13.0,13,0,0
41,Felony,Caucasian,Male,11,-1.0,118,0,1
25,Felony,African-American,Male,1,-1.0,0,0,0
44,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0
33,Felony,African-American,Male,0,-1.0,0,0,0
20,Felony,African-American,Male,0,-1.0,1,1,1
21,Felony,African-American,Male,1,-1.0,1,1,1
44,Felony,Caucasian,Male,3,-4.0,0,1,0
23,Felony,African-American,Male,1,-10.0,9,1,1
35,Misdemeanor,African-American,Male,0,-1.0,57,1,1
41,Misdemeanor,African-American,Female,0,0.0,1,0,0
30,Felony,African-American,Male,1,-1.0,21,1,0
36,Felony,African-American,Male,7,-1.0,1,0,1
26,Felony,African-American,Male,1,-1.0,0,0,1
32,Felony,Hispanic,Female,0,-3.0,0,0,0
23,Misdemeanor,Caucasian,Male,0,-1.0,0,0,1
43,Misdemeanor,African-American,Female,9,-1.0,1,1,0
30,Felony,African-American,Male,3,0.0,0,0,1
44,Felony,Caucasian,Male,1,-4.0,0,0,1
39,Felony,Caucasian,Male,1,-4.0,1,0,0
37,Felony,Hispanic,Male,2,0.0,1,0,1
31,Felony,African-American,Male,6,-1.0,1,1,1
63,Misdemeanor,Caucasian,Male,5,-1.0,4,0,0
66,Felony,African-American,Female,11,-1.0,5,1,1
19,Felony,Hispanic,Male,2,-2.0,1,1,1
24,Felony,Caucasian,Male,3,-1.0,0,1,0
21,Misdemeanor,Caucasian,Male,2,0.0,27,1,1
48,Felony,Caucasian,Female,0,-1.0,1,0,0
37,Felony,African-American,Male,0,-1.0,13,0,0
21,Misdemeanor,African-American,Male,0,-1.0,1,0,1
20,Misdemeanor,Other,Female,0,-1.0,1,1,0
64,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0
22,Misdemeanor,Caucasian,Male,0,0.0,0,1,0
